Energy,Processed_Intensity
3.255999999999957026e+02,9.999559563031409359e-01
3.256999999999957254e+02,1.002218178191783382e+00
3.257999999999956913e+02,9.930563298680551432e-01
3.258999999999956572e+02,9.872631994339817751e-01
3.259999999999956799e+02,9.951601549962679760e-01
3.260999999999957026e+02,1.001778594792765764e+00
3.261999999999956685e+02,9.968168911689514466e-01
3.262999999999956344e+02,1.002437376504474065e+00
3.263999999999956572e+02,1.000264914309677566e+00
3.264999999999956799e+02,9.973919668406459049e-01
3.265999999999956458e+02,9.973909448711244519e-01
3.266999999999956117e+02,1.000065151636789773e+00
3.267999999999956344e+02,9.992308789334896080e-01
3.268999999999956572e+02,1.004218406742309666e+00
3.269999999999956231e+02,1.002494171028329717e+00
3.270999999999955890e+02,1.003160765679133259e+00
3.271999999999956117e+02,1.006171890994776330e+00
3.272999999999956344e+02,1.002242064635379126e+00
3.273999999999956003e+02,9.948094126967398365e-01
3.274999999999955662e+02,9.960925028911151724e-01
3.275999999999955890e+02,9.975342074502419054e-01
3.276999999999956117e+02,9.998873275009817485e-01
3.277999999999955776e+02,1.003642531062234111e+00
3.278999999999955435e+02,1.004405421995556047e+00
3.279999999999955662e+02,1.006489337655751770e+00
3.280999999999955890e+02,1.000559870455829836e+00
3.281999999999955548e+02,9.989005695398225360e-01
3.282999999999955207e+02,1.000143945532913969e+00
3.283999999999955435e+02,1.002342653912910997e+00
3.284999999999955662e+02,9.991091491362079635e-01
3.285999999999955321e+02,9.956828387252116830e-01
3.286999999999954980e+02,1.004171612865949470e+00
3.287999999999955207e+02,9.960029902719849115e-01
3.288999999999955435e+02,9.965380202603180138e-01
3.289999999999955094e+02,9.997855655853790102e-01
3.290999999999954753e+02,1.001511244800558309e+00
3.291999999999954980e+02,1.000995454054798506e+00
3.292999999999955207e+02,9.997950789181747622e-01
3.293999999999954866e+02,1.002738286848333882e+00
3.294999999999954525e+02,1.002651928817388738e+00
3.295999999999954753e+02,1.010782789026559714e+00
3.296999999999954980e+02,1.008615881898571542e+00
3.297999999999954639e+02,1.007830873938210248e+00
3.298999999999954298e+02,1.000781549447785634e+00
3.299999999999954525e+02,9.979339655273151699e-01
